Provinsi,KabKota,Jenis_Ikan,Volume_Produksi,Nilai_Produksi,Konsumsi
SUMATERA BARAT,KOTA PADANG,PATIN,143.31,2866200000,0.002
SUMATERA BARAT,KOTA PADANG,SELAR,2087.938,31053512004,0.007
SUMATERA BARAT,KOTA PADANG,TENGGIRI,1893.885,32991340000,0.005
SUMATERA BARAT,KOTA PADANG,TERI,1342.805,27788738977,0.012
SUMATERA BARAT,KOTA PADANG,TONGKOL,4812.94,118977506012,0.088
SUMATERA BARAT,KOTA PADANG,TUNA,2079.139,50441618005,0.027
SUMATERA BARAT,KOTA PADANG,UDANG,168.799,10787335000,0.019
SUMATERA BARAT,KOTA PADANG PANJANG,LELE,308.41,5242970000,0.021
SUMATERA BARAT,KOTA PADANG PANJANG,MAS,57.473,1586392000,0.007
SUMATERA BARAT,KOTA PADANG PANJANG,NILA,312.543,6913282000,0.057
SUMATERA BARAT,KOTA PARIAMAN,BAWAL,84,2436000,0.001
SUMATERA BARAT,KOTA PARIAMAN,CAKALANG,316.875,5777358500,0.007
SUMATERA BARAT,KOTA PARIAMAN,KAKAP,21.468,901020000,0.005
SUMATERA BARAT,KOTA PARIAMAN,KEMBUNG,423.451,14328425000,0.051
SUMATERA BARAT,KOTA PARIAMAN,LELE,143.2,2220000000,0.025
SUMATERA BARAT,KOTA PARIAMAN,NILA,110.54,2432640000,0.044
SUMATERA BARAT,KOTA PARIAMAN,SELAR,51.887,1055540000,0.057
SUMATERA BARAT,KOTA PARIAMAN,TENGGIRI,42.696,2033243000,0.004
SUMATERA BARAT,KOTA PARIAMAN,TERI,840,13440000,0.002
SUMATERA BARAT,KOTA PARIAMAN,TONGKOL,535.01,53318120000,0.091
SUMATERA BARAT,KOTA PARIAMAN,TUNA,652.115,87355000,0.025
SUMATERA BARAT,KOTA PARIAMAN,UDANG,26.029,1135099000,0.021
SUMATERA BARAT,KOTA PAYAKUMBUH,GABUS,822.34,1173912000,0.001
SUMATERA BARAT,KOTA PAYAKUMBUH,LELE,262.961,4868676000,0.014
SUMATERA BARAT,KOTA PAYAKUMBUH,MAS,61.361,1760800000,0.014
SUMATERA BARAT,KOTA PAYAKUMBUH,NILA,148,4274462000,0.095
SUMATERA BARAT,KOTA SOLOK,LELE,87.4,1573200000,0.024
SUMATERA BARAT,KOTA SOLOK,MAS,1707.4,273000000,0.008
SUMATERA BARAT,KOTA SOLOK,NILA,66.2,1986000000,0.103
SUMATERA BARAT,LIMA PULUH KOTA,LELE,389.85,183418700000,0.029
SUMATERA BARAT,LIMA PULUH KOTA,MAS,221.359,317437170000,0.034
SUMATERA BARAT,LIMA PULUH KOTA,MUJAIR,88.98,24993700000,0.005
SUMATERA BARAT,LIMA PULUH KOTA,NILA,311.01,322956500000,0.118
SUMATERA BARAT,LIMA PULUH KOTA,PATIN,0,55308200000,0.022
SUMATERA BARAT,PADANG PARIAMAN,CAKALANG,986.5,26635500000,0.001
SUMATERA BARAT,PADANG PARIAMAN,EKOR KUNING,228.1,6843000000,0.019
SUMATERA BARAT,PADANG PARIAMAN,GABUS,11.9,595000000,0.001
SUMATERA BARAT,PADANG PARIAMAN,KAKAP,644.9,32949000000,0.001
SUMATERA BARAT,PADANG PARIAMAN,KEMBUNG,548.1,30879000000,0.076
SUMATERA BARAT,PADANG PARIAMAN,LELE,16.9,114563000000,0.021
SUMATERA BARAT,PADANG PARIAMAN,MAS,27.5,78212500000,0.004
SUMATERA BARAT,PADANG PARIAMAN,NILA,86.11,516416010000,0.056
SUMATERA BARAT,PADANG PARIAMAN,PATIN,48.45,859550000,0.003
SUMATERA BARAT,PADANG PARIAMAN,SELAR,1406.6,69367700000,0.048
SUMATERA BARAT,PADANG PARIAMAN,TENGGIRI,476.2,12355500000,0.003
SUMATERA BARAT,PADANG PARIAMAN,TERI,427.7,6587200000,0.003
SUMATERA BARAT,PADANG PARIAMAN,TONGKOL,1464.1,34511000000,0.103
SUMATERA BARAT,PADANG PARIAMAN,TUNA,364,12740000000,0.019
SUMATERA BARAT,PADANG PARIAMAN,UDANG,342.5,156622600000,0.012
SUMATERA BARAT,PASAMAN,GABUS,22.597,677910000,0.003
SUMATERA BARAT,PASAMAN,LELE,53.066,123757570000,0.01
SUMATERA BARAT,PASAMAN,MAS,464.301,571408422000,0.082
SUMATERA BARAT,PASAMAN,MUJAIR,337.464,6749280000,0.055
SUMATERA BARAT,PASAMAN,NILA,449.701,313877120000,0.098
SUMATERA BARAT,PASAMAN BARAT,BAWAL,3696.325,234580540000,0.001
SUMATERA BARAT,PASAMAN BARAT,CAKALANG,3136.606,46230286000,0.014
SUMATERA BARAT,PASAMAN BARAT,KAKAP,2689.345,232257390000,0.001
SUMATERA BARAT,PASAMAN BARAT,KEMBUNG,5517.051,359274615000,0.041
SUMATERA BARAT,PASAMAN BARAT,LELE,0,30875978000,0.025
SUMATERA BARAT,PASAMAN BARAT,MAS,381.965,9168801000,0.029
SUMATERA BARAT,PASAMAN BARAT,NILA,2093.724,88613825000,0.079
SUMATERA BARAT,PASAMAN BARAT,SELAR,2952.681,75790930000,0.005
SUMATERA BARAT,PASAMAN BARAT,TENGGIRI,4656.097,297941510000,0.026
SUMATERA BARAT,PASAMAN BARAT,TERI,3161.551,72647935000,0.008
SUMATERA BARAT,PASAMAN BARAT,TONGKOL,2761.004,80465498000,0.111
SUMATERA BARAT,PASAMAN BARAT,TUNA,2765.431,98710571000,0.006
SUMATERA BARAT,PASAMAN BARAT,UDANG,1528.01,104106765000,0.045
SUMATERA BARAT,PESISIR SELATAN,BAWAL,310.194,9875918000,0.001
SUMATERA BARAT,PESISIR SELATAN,CAKALANG,3563.495,118683735000,0.007
SUMATERA BARAT,PESISIR SELATAN,GABUS,246.346,658008000,0.005
SUMATERA BARAT,PESISIR SELATAN,KAKAP,401.26,9789100000,0.001
SUMATERA BARAT,PESISIR SELATAN,KEMBUNG,1197.81,28363240000,0.073
SUMATERA BARAT,PESISIR SELATAN,LELE,282.52,90825440000,0.023
SUMATERA BARAT,PESISIR SELATAN,MAS,1233.854,30846350000,0.003
SUMATERA BARAT,PESISIR SELATAN,MUJAIR,27.35,547000000,0.004
SUMATERA BARAT,PESISIR SELATAN,NILA,2962.073,134582526000,0.04
SUMATERA BARAT,PESISIR SELATAN,SELAR,696.02,12607680000,0.037
SUMATERA BARAT,PESISIR SELATAN,TENGGIRI,117.1,46031400000,0.007
SUMATERA BARAT,PESISIR SELATAN,TERI,1193.705,351613440000,0.014
SUMATERA BARAT,PESISIR SELATAN,TONGKOL,3082.769,81127872000,0.124
SUMATERA BARAT,PESISIR SELATAN,TUNA,2174.769,94163500000,0.015
SUMATERA BARAT,PESISIR SELATAN,UDANG,802.271,53439290000,0.011
SUMATERA BARAT,SIJUNJUNG,GABUS,37.398,1308930000,0.001
SUMATERA BARAT,SIJUNJUNG,LELE,17.736,53413248000,0.043
SUMATERA BARAT,SIJUNJUNG,MAS,1112.049,26888057000,0.031
SUMATERA BARAT,SIJUNJUNG,NILA,528.237,119058754000,0.071
SUMATERA BARAT,SIJUNJUNG,PATIN,74.384,20505814000,0.031
SUMATERA BARAT,SOLOK,LELE,1951.953,14048935000,0.015
SUMATERA BARAT,SOLOK,MAS,1054.823,25051120000,0.015
SUMATERA BARAT,SOLOK,MUJAIR,40.798,1019950000,0.009
SUMATERA BARAT,SOLOK,NILA,2271.594,56927720000,0.067
SUMATERA BARAT,SOLOK,PATIN,5.44,119680000,0.003
SUMATERA BARAT,SOLOK,UDANG,921,1112640000,0.011
SUMATERA BARAT,SOLOK SELATAN,LELE,345.084,376489050,0.027
SUMATERA BARAT,SOLOK SELATAN,MAS,1081.69,22957336000,0.056
SUMATERA BARAT,SOLOK SELATAN,MUJAIR,1006.647,145200840,0.004
SUMATERA BARAT,SOLOK SELATAN,NILA,937.781,25173712000,0.052
SUMATERA BARAT,SOLOK SELATAN,PATIN,368.454,111801000,0.006
SUMATERA BARAT,TANAH DATAR,LELE,79.631,33382846000,0.016
SUMATERA BARAT,TANAH DATAR,MAS,419.111,112271710000,0.027
SUMATERA BARAT,TANAH DATAR,NILA,539.618,149304710000,0.083
SUMATERA BARAT,TANAH DATAR,PATIN,49.364,1234100000,0.009
SUMATERA SELATAN,EMPAT LAWANG,GABUS,132.765,5364289000,0.001
SUMATERA SELATAN,EMPAT LAWANG,LELE,289.16,4965935000,0.039
SUMATERA SELATAN,EMPAT LAWANG,MAS,11.276,281900000,0.01
SUMATERA SELATAN,EMPAT LAWANG,MUJAIR,142.22,3271060000,0.061
SUMATERA SELATAN,EMPAT LAWANG,NILA,994.263,22058250000,0.071
SUMATERA SELATAN,EMPAT LAWANG,PATIN,128.6,6430000000,0.03
SUMATERA SELATAN,KOTA PAGAR ALAM,LELE,2043.556,6351162000,0.061
SUMATERA SELATAN,KOTA PAGAR ALAM,MAS,1221.393,5766020000,0.008
SUMATERA SELATAN,KOTA PAGAR ALAM,NILA,127.166,22653940000,0.07
SUMATERA SELATAN,KOTA PALEMBANG,GABUS,68.497,3424850000,0.021
SUMATERA SELATAN,KOTA PALEMBANG,LELE,0,615197500000,0.104
SUMATERA SELATAN,KOTA PALEMBANG,NILA,370,62882100000,0.057
SUMATERA SELATAN,KOTA PALEMBANG,PATIN,874.278,64799380000,0.114
SUMATERA SELATAN,KOTA PALEMBANG,UDANG,796.096,16854560000,0.024
SUMATERA SELATAN,KOTA PRABUMULIH,GABUS,1774.896,1730805000,0.021
SUMATERA SELATAN,KOTA PRABUMULIH,LELE,2375.663,12870020900,0.091
SUMATERA SELATAN,KOTA PRABUMULIH,NILA,75.135,1878375000,0.116
SUMATERA SELATAN,KOTA PRABUMULIH,PATIN,3157.176,3578318000,0.12
SUMATERA SELATAN,LAHAT,GABUS,79.823,3840025000,0.003
SUMATERA SELATAN,LAHAT,LELE,228.159,4738056000,0.089
SUMATERA SELATAN,LAHAT,MAS,46.759,1168975000,0.019
SUMATERA SELATAN,LAHAT,NILA,119.615,2751145000,0.049
SUMATERA SELATAN,LAHAT,PATIN,58.829,1109546000,0.063
SUMATERA SELATAN,MUARA ENIM,GABUS,605.825,36349500000,0.027
SUMATERA SELATAN,MUARA ENIM,LELE,800.679,45995256000,0.053
SUMATERA SELATAN,MUARA ENIM,MAS,1523.575,45707250000,0.014
SUMATERA SELATAN,MUARA ENIM,MUJAIR,700.98,17524500000,0.011
SUMATERA SELATAN,MUARA ENIM,NILA,760.46,50267280000,0.102
SUMATERA SELATAN,MUARA ENIM,PATIN,1584.659,100148986000,0.105
SUMATERA SELATAN,MUSI BANYUASIN,GABUS,3565.18,184525850000,0.048
SUMATERA SELATAN,MUSI BANYUASIN,LELE,3487.649,167027060000,0.078
SUMATERA SELATAN,MUSI BANYUASIN,MAS,115,3450000000,0.005
SUMATERA SELATAN,MUSI BANYUASIN,NILA,794.01,107380200000,0.122
SUMATERA SELATAN,MUSI BANYUASIN,PATIN,3232.872,273086895000,0.111
SUMATERA SELATAN,MUSI BANYUASIN,UDANG,2548.71,23090850000,0.008
SUMATERA SELATAN,MUSI RAWAS,GABUS,15.501,438275000,0.038
SUMATERA SELATAN,MUSI RAWAS,LELE,47.584,305134026000,0.069
SUMATERA SELATAN,MUSI RAWAS,MAS,0,274122044000,0.011
SUMATERA SELATAN,MUSI RAWAS,NILA,5.25,769125517000,0.125
SUMATERA SELATAN,MUSI RAWAS,PATIN,369.372,9401758000,0.072
SUMATERA SELATAN,MUSI RAWAS,UDANG,12.829,898030000,0.001
SUMATERA SELATAN,MUSI RAWAS UTARA,GABUS,83.024,3307707000,0.03
SUMATERA SELATAN,MUSI RAWAS UTARA,LELE,350.326,8180508000,0.024
SUMATERA SELATAN,MUSI RAWAS UTARA,MAS,24.2,635000000,0.038
SUMATERA SELATAN,MUSI RAWAS UTARA,NILA,159,3795000000,0.091
SUMATERA SELATAN,MUSI RAWAS UTARA,PATIN,370.698,6964416000,0.094
SUMATERA SELATAN,OGAN ILIR,GABUS,1943.105,116586300000,0.049
SUMATERA SELATAN,OGAN ILIR,LELE,760.87,50561820000,0.048
SUMATERA SELATAN,OGAN ILIR,MAS,1520,38000000,0.001
SUMATERA SELATAN,OGAN ILIR,NILA,882.23,51240375000,0.078
SUMATERA SELATAN,OGAN ILIR,PATIN,1571.81,101030449000,0.121
SUMATERA SELATAN,OGAN ILIR,UDANG,153.646,10755220000,0.004
SUMATERA SELATAN,OGAN KOMERING ILIR,BANDENG,0,621503990000,0.026
SUMATERA SELATAN,OGAN KOMERING ILIR,BAWAL,2144.584,149887010000,0.003
SUMATERA SELATAN,OGAN KOMERING ILIR,GABUS,1375.433,59418894500,0.081
SUMATERA SELATAN,OGAN KOMERING ILIR,KAKAP,1283.797,83446805000,0.008
SUMATERA SELATAN,OGAN KOMERING ILIR,KEMBUNG,83.495,2922325000,0.006
SUMATERA SELATAN,OGAN KOMERING ILIR,LELE,926.412,29401167000,0.084
SUMATERA SELATAN,OGAN KOMERING ILIR,MAS,37.88,757600000,0.007
SUMATERA SELATAN,OGAN KOMERING ILIR,MUJAIR,365.125,8760970000,0.013
SUMATERA SELATAN,OGAN KOMERING ILIR,NILA,277.95,6699750000,0.068
SUMATERA SELATAN,OGAN KOMERING ILIR,PATIN,1476.671,167563779000,0.1
SUMATERA SELATAN,OGAN KOMERING ILIR,TENGGIRI,1428.969,328026825000,0.001
SUMATERA SELATAN,OGAN KOMERING ILIR,TERI,996.7,74629000000,0.001
SUMATERA SELATAN,OGAN KOMERING ILIR,TONGKOL,1378.867,71860660000,0.033
SUMATERA SELATAN,OGAN KOMERING ILIR,UDANG,231.688,1912049249000,0.011
SUMATERA SELATAN,OGAN KOMERING ULU,GABUS,165.747,9944820000,0.009
SUMATERA SELATAN,OGAN KOMERING ULU,LELE,378.301,7606050000,0.083
SUMATERA SELATAN,OGAN KOMERING ULU,MAS,26.79,647289000,0.007
SUMATERA SELATAN,OGAN KOMERING ULU,NILA,320.709,8793152000,0.019
SUMATERA SELATAN,OGAN KOMERING ULU,PATIN,238.064,4879452000,0.095
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,GABUS,611,36660000,0.001
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,LELE,110,2750000,0.064
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,MAS,396,9004830000,0.01
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,MUJAIR,371,16695000,0.064
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,NILA,719.409,25171860000,0.023
SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,PATIN,210.02,4200400000,0.054
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,GABUS,196.677,7867080000,0.044
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,LELE,911.939,139401775000,0.134
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,MAS,1074.444,30084432000,0.02
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,NILA,241.308,99167328000,0.031
SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,PATIN,50.616,575046144000,0.108
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,GABUS,114.956,5804180000,0.039
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,LELE,3443.257,3933375000,0.057
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,NILA,66.77,1536535000,0.08
SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,PATIN,375.22,7879305000,0.151
SUMATERA UTARA,ASAHAN,BAWAL,442.686,8043425000,0.002
SUMATERA UTARA,ASAHAN,EKOR KUNING,345.218,29274465000,0.005
SUMATERA UTARA,ASAHAN,GABUS,81.837,3273480000,0.021
SUMATERA UTARA,ASAHAN,KEMBUNG,427.963,25629800000,0.185
SUMATERA UTARA,ASAHAN,LELE,2329,15421605000,0.042
SUMATERA UTARA,ASAHAN,MAS,450,13500000000,0.009
SUMATERA UTARA,ASAHAN,NILA,290,8700000000,0.05
SUMATERA UTARA,ASAHAN,PATIN,716,190400000,0.003
SUMATERA UTARA,ASAHAN,SELAR,1087.521,33094790000,0.012
SUMATERA UTARA,ASAHAN,TERI,5.346,374220000,0.001
SUMATERA UTARA,ASAHAN,TONGKOL,1303.009,15636108000,0.088
SUMATERA UTARA,ASAHAN,UDANG,961.125,10589715000,0.021
SUMATERA UTARA,BATU BARA,KEMBUNG,0,414662040000,0.248
SUMATERA UTARA,BATU BARA,LELE,0,46375000000,0.015
SUMATERA UTARA,BATU BARA,MAS,22.4,725500000,0.004
SUMATERA UTARA,BATU BARA,NILA,239.55,5986750000,0.033
SUMATERA UTARA,BATU BARA,TERI,992.678,59560680000,0.005
SUMATERA UTARA,BATU BARA,UDANG,1450,174027440000,0.026
SUMATERA UTARA,DAIRI,LELE,8.857,177140000,0.025
SUMATERA UTARA,DAIRI,MAS,1170.726,57725303000,0.031
SUMATERA UTARA,DAIRI,NILA,785.287,67543101000,0.029
SUMATERA UTARA,DELI SERDANG,BANDENG,1156.279,15511108101,0.001
SUMATERA UTARA,DELI SERDANG,BAWAL,3896.659,213620000,0.002
SUMATERA UTARA,DELI SERDANG,GABUS,4922.887,113496300000,0.01
SUMATERA UTARA,DELI SERDANG,KAKAP,1695.658,253693222000,0.005
SUMATERA UTARA,DELI SERDANG,KEMBUNG,3079.277,56966624500,0.089
SUMATERA UTARA,DELI SERDANG,LELE,305.638,166534912330,0.074
SUMATERA UTARA,DELI SERDANG,MAS,608.576,567460365000,0.021
SUMATERA UTARA,DELI SERDANG,MUJAIR,894,13410000,0.018
SUMATERA UTARA,DELI SERDANG,NILA,3735.667,667307734000,0.069
SUMATERA UTARA,DELI SERDANG,PATIN,435,18222708525,0.004
SUMATERA UTARA,DELI SERDANG,SELAR,1377.859,14203167500,0.018
SUMATERA UTARA,DELI SERDANG,TERI,4493.778,419934000,0.002
SUMATERA UTARA,DELI SERDANG,TONGKOL,693.34,8687104000,0.075
SUMATERA UTARA,DELI SERDANG,UDANG,2072.134,196740383000,0.026
SUMATERA UTARA,HUMBANG HASUNDUTAN,LELE,16.896,422400000,0.021
SUMATERA UTARA,HUMBANG HASUNDUTAN,MAS,310.361,11843995000,0.031
SUMATERA UTARA,HUMBANG HASUNDUTAN,NILA,149.443,44126133000,0.026
SUMATERA UTARA,KARO,LELE,39.321,782180000,0.064
SUMATERA UTARA,KARO,MAS,201.526,5386902000,0.07
SUMATERA UTARA,KARO,NILA,455.138,11378450000,0.158
SUMATERA UTARA,KOTA BINJAI,LELE,0,60877536000,0.043
SUMATERA UTARA,KOTA BINJAI,MAS,9.032,162576000,0.008
SUMATERA UTARA,KOTA BINJAI,NILA,28.01,523711000,0.052
SUMATERA UTARA,KOTA BINJAI,PATIN,8.742,148614000,0.002
SUMATERA UTARA,KOTA GUNUNGSITOLI,BARONANG,19.584,489600000,0.002
SUMATERA UTARA,KOTA GUNUNGSITOLI,BAWAL,17.57,439250000,0.012
SUMATERA UTARA,KOTA GUNUNGSITOLI,CAKALANG,441.582,11039550000,0.044
SUMATERA UTARA,KOTA GUNUNGSITOLI,KAKAP,368.531,14572320000,0.023
SUMATERA UTARA,KOTA GUNUNGSITOLI,KEMBUNG,532.282,15968460000,0.025
SUMATERA UTARA,KOTA GUNUNGSITOLI,LELE,120,3000000000,0.015
SUMATERA UTARA,KOTA GUNUNGSITOLI,NILA,15.36,614400000,0.003
SUMATERA UTARA,KOTA GUNUNGSITOLI,SELAR,76.5,2295000000,0.013
SUMATERA UTARA,KOTA GUNUNGSITOLI,TENGGIRI,56.88,3412800000,0.003
SUMATERA UTARA,KOTA GUNUNGSITOLI,TONGKOL,1531.916,30638320000,0.173
SUMATERA UTARA,KOTA GUNUNGSITOLI,TUNA,522.789,64290315000,0.028
SUMATERA UTARA,KOTA MEDAN,BANDENG,4.926,88668000,0.002
SUMATERA UTARA,KOTA MEDAN,CAKALANG,205,3207499998,0.112
SUMATERA UTARA,KOTA MEDAN,KAKAP,2298.298,25373419000,0.008
SUMATERA UTARA,KOTA MEDAN,KEMBUNG,364.206,113205758774,0.068
SUMATERA UTARA,KOTA MEDAN,LELE,9.671,154736000,0.068
SUMATERA UTARA,KOTA MEDAN,NILA,372.688,5962433000,0.073
SUMATERA UTARA,KOTA MEDAN,SELAR,3557.75,34700020471,0.016
SUMATERA UTARA,KOTA MEDAN,TENGGIRI,1172.15,31418434089,0.001
SUMATERA UTARA,KOTA MEDAN,TERI,0,95839432000,0.004
SUMATERA UTARA,KOTA MEDAN,TONGKOL,2070.722,22236180518,0.094
SUMATERA UTARA,KOTA MEDAN,UDANG,157.36,54903967000,0.048
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,LELE,999.8,426195000,0.03
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,MAS,1671.6,424320000,0.073
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,NILA,324.855,880425000,0.024
SUMATERA UTARA,KOTA PEMATANG SIANTAR,GABUS,563.417,349075000,0.005
SUMATERA UTARA,KOTA PEMATANG SIANTAR,LELE,428.575,10906020000,0.075
SUMATERA UTARA,KOTA PEMATANG SIANTAR,MAS,390.04,13449040000,0.013
SUMATERA UTARA,KOTA PEMATANG SIANTAR,NILA,855.767,25739550000,0.106
SUMATERA UTARA,KOTA SIBOLGA,BARONANG,2477.991,7599456000,0.037
SUMATERA UTARA,KOTA SIBOLGA,BAWAL,923.374,6916265000,0.003
SUMATERA UTARA,KOTA SIBOLGA,CAKALANG,53.5,1005600000,0.1
SUMATERA UTARA,KOTA SIBOLGA,EKOR KUNING,199.99,3100700000,0.01
SUMATERA UTARA,KOTA SIBOLGA,KAKAP,1036.166,37142835000,0.008
SUMATERA UTARA,KOTA SIBOLGA,KEMBUNG,1716.73,39520100000,0.125
SUMATERA UTARA,KOTA SIBOLGA,LELE,28.05,561000000,0.016
SUMATERA UTARA,KOTA SIBOLGA,NILA,3.11,74640000,0.007
SUMATERA UTARA,KOTA SIBOLGA,SELAR,1322.654,11819235000,0.035
SUMATERA UTARA,KOTA SIBOLGA,TENGGIRI,2734.5,6882600000,0.003
SUMATERA UTARA,KOTA SIBOLGA,TERI,14.6,34755900000,0.016
SUMATERA UTARA,KOTA SIBOLGA,TONGKOL,183.65,1697000000,0.155
SUMATERA UTARA,KOTA SIBOLGA,TUNA,888.35,4868500000,0.006
SUMATERA UTARA,KOTA TANJUNG BALAI,BAWAL,103.224,3370862279,0.018
SUMATERA UTARA,KOTA TANJUNG BALAI,GABUS,23.148,416664000,0.007
SUMATERA UTARA,KOTA TANJUNG BALAI,KEMBUNG,48.816,86985579561,0.198
SUMATERA UTARA,KOTA TANJUNG BALAI,LELE,260.58,5410020000,0.015
SUMATERA UTARA,KOTA TANJUNG BALAI,NILA,53.598,1768734000,0.024
SUMATERA UTARA,KOTA TANJUNG BALAI,SELAR,1009.968,46916103912,0.03
SUMATERA UTARA,KOTA TANJUNG BALAI,TENGGIRI,837.828,24966436572,0.01
SUMATERA UTARA,KOTA TANJUNG BALAI,TERI,0,127584240000,0.002
SUMATERA UTARA,KOTA TANJUNG BALAI,TONGKOL,5.784,55417248864,0.129
SUMATERA UTARA,KOTA TANJUNG BALAI,UDANG,1447.98,69235563576,0.047
SUMATERA UTARA,KOTA TEBING TINGGI,LELE,896.433,14342928000,0.055
SUMATERA UTARA,KOTA TEBING TINGGI,MAS,279.309,7541343000,0.008
SUMATERA UTARA,KOTA TEBING TINGGI,NILA,603.782,13283204000,0.046
SUMATERA UTARA,KOTA TEBING TINGGI,PATIN,276.076,139612000,0.001
SUMATERA UTARA,LANGKAT,BANDENG,0,105452820000,0.009
SUMATERA UTARA,LANGKAT,BAWAL,877.581,56100900000,0.001
SUMATERA UTARA,LANGKAT,EKOR KUNING,599.934,13798482000,0.011
SUMATERA UTARA,LANGKAT,GABUS,53.09,743260000,0.017
SUMATERA UTARA,LANGKAT,KAKAP,2085.101,118366005000,0.002
SUMATERA UTARA,LANGKAT,KEMBUNG,684.293,23950255000,0.07
SUMATERA UTARA,LANGKAT,LELE,253.27,4305590000,0.051
SUMATERA UTARA,LANGKAT,MAS,1470.07,963200000,0.015
SUMATERA UTARA,LANGKAT,MUJAIR,150,2250000,0.008
SUMATERA UTARA,LANGKAT,NILA,349.78,54574460000,0.041
SUMATERA UTARA,LANGKAT,SELAR,1418.407,31860140000,0.007
SUMATERA UTARA,LANGKAT,TENGGIRI,391.513,16835059000,0.002
SUMATERA UTARA,LANGKAT,TERI,1085.52,16518410000,0.003
SUMATERA UTARA,LANGKAT,TONGKOL,555.392,12774016000,0.06
SUMATERA UTARA,LANGKAT,UDANG,3080.238,1623230282000,0.029
SUMATERA UTARA,MANDAILING NATAL,EKOR KUNING,314.609,9438270000,0.003
SUMATERA UTARA,MANDAILING NATAL,KEMBUNG,1065.654,75002040000,0.044
SUMATERA UTARA,MANDAILING NATAL,LELE,508.948,12599135000,0.022
SUMATERA UTARA,MANDAILING NATAL,MAS,835.385,25061550000,0.079
SUMATERA UTARA,MANDAILING NATAL,NILA,403.53,11298840000,0.027
SUMATERA UTARA,MANDAILING NATAL,TENGGIRI,1669.094,104831545000,0.004
SUMATERA UTARA,MANDAILING NATAL,TERI,276.286,5525720000,0.004
SUMATERA UTARA,MANDAILING NATAL,TONGKOL,1631.166,93920250000,0.068
SUMATERA UTARA,MANDAILING NATAL,UDANG,0,252349500000,0.007
SUMATERA UTARA,NIAS,BAWAL,1372.158,592416000,0.001
SUMATERA UTARA,NIAS,CAKALANG,1040.548,9428250000,0.029
SUMATERA UTARA,NIAS,KAKAP,422.629,54292440000,0.003
SUMATERA UTARA,NIAS,KEMBUNG,2217.361,7070663000,0.016
SUMATERA UTARA,NIAS,LELE,11.052,248670000,0.019
SUMATERA UTARA,NIAS,MUJAIR,2.82,75931320,0.002
SUMATERA UTARA,NIAS,SELAR,808.15,2368134000,0.005
SUMATERA UTARA,NIAS,TENGGIRI,2345.45,263670000,0.007
SUMATERA UTARA,NIAS,TERI,948.859,110492000,0.003
SUMATERA UTARA,NIAS,TONGKOL,1231.236,3344661000,0.104
SUMATERA UTARA,NIAS,TUNA,1005.115,7312975000,0.005
SUMATERA UTARA,NIAS,UDANG,1021.121,17215130000,0.002
SUMATERA UTARA,NIAS BARAT,CAKALANG,33.35,1167250000,0.01
SUMATERA UTARA,NIAS BARAT,KAKAP,17.606,792270000,0.005
SUMATERA UTARA,NIAS BARAT,KEMBUNG,30.405,608100000,0.017
SUMATERA UTARA,NIAS BARAT,LELE,11.245,337350000,0.007
SUMATERA UTARA,NIAS BARAT,NILA,14.365,502775000,0.002
SUMATERA UTARA,NIAS BARAT,TONGKOL,22.072,441440000,0.073
SUMATERA UTARA,NIAS BARAT,TUNA,8.066,241980000,0.003
SUMATERA UTARA,NIAS BARAT,UDANG,916,109920000,0.001
SUMATERA UTARA,NIAS SELATAN,CAKALANG,380.798,1602904000,0.041
SUMATERA UTARA,NIAS SELATAN,KAKAP,1245.309,20807644000,0.001
SUMATERA UTARA,NIAS SELATAN,KEMBUNG,1808.077,2882713000,0.034
SUMATERA UTARA,NIAS SELATAN,LELE,33.31,1165850000,0.013
SUMATERA UTARA,NIAS SELATAN,NILA,14.65,586000000,0.005
SUMATERA UTARA,NIAS SELATAN,SELAR,1152.896,16543918000,0.015
SUMATERA UTARA,NIAS SELATAN,TENGGIRI,2116.443,4209025000,0.006
SUMATERA UTARA,NIAS SELATAN,TERI,725.482,7437012000,0.004
SUMATERA UTARA,NIAS SELATAN,TONGKOL,995.211,3239326000,0.143
SUMATERA UTARA,NIAS SELATAN,TUNA,2339.448,2770967000,0.003
SUMATERA UTARA,NIAS SELATAN,UDANG,1406.963,7385000000,0.001
SUMATERA UTARA,NIAS UTARA,BARONANG,832.038,337080000,0.004
